 5.63920000e-07  5.01808829e-11  5.63920000e-07  1.58891782e-13 
 5.65920000e-07  5.01808829e-11  5.65920000e-07  1.59090802e-13 
 5.67920000e-07  5.01808829e-11  5.67920000e-07  1.59301466e-13 
 5.69920000e-07  5.01808829e-11  5.69920000e-07  1.59524037e-13 
 5.71920000e-07  5.01808829e-11  5.71920000e-07  1.59758770e-13 
 5.73920000e-07  5.01808829e-11  5.73920000e-07  1.60005911e-13 
 5.75920000e-07  5.01808829e-11  5.75920000e-07  1.60265700e-13 
 5.77920000e-07  5.01808829e-11  5.77920000e-07  1.60538369e-13 
 5.79920000e-07  5.01808829e-11  5.79920000e-07  1.60824141e-13 
 5.81920000e-07  5.01808829e-11  5.81920000e-07  1.61123230e-13 
 5.83920000e-07  5.01808829e-11  5.83920000e-07  1.61435843e-13 
 5.85920000e-07  5.01808829e-11  5.85920000e-07  1.61762179e-13 
 5.87920000e-07  5.01808829e-11  5.87920000e-07  1.62102426e-13 
 5.89920000e-07  5.01808829e-11  5.89920000e-07  1.62456764e-13 
 5.91920000e-07  5.01808829e-11  5.91920000e-07  1.62825366e-13 
 5.93920000e-07  5.01808829e-11  5.93920000e-07  1.63208394e-13 
 5.95920000e-07  5.01808829e-11  5.95920000e-07  1.63606001e-13 
 5.97920000e-07  5.01808829e-11  5.97920000e-07  1.64018331e-13 
 5.99920000e-07  5.01808829e-11  5.99920000e-07  1.64445519e-13 
 6.01920000e-07  5.01808829e-11  6.01920000e-07  1.64887691e-13 
 6.03920000e-07  5.01808829e-11  6.03920000e-07  1.65344962e-13 
 6.05920000e-07  5.01808829e-11  6.05920000e-07  1.65817439e-13 
 6.07920000e-07  5.01808829e-11  6.07920000e-07  1.66305219e-13 
 6.09920000e-07  5.01808829e-11  6.09920000e-07  1.66808388e-13 
 6.11920000e-07  5.01808829e-11  6.11920000e-07  1.67327024e-13 
 6.13920000e-07  5.01808829e-11  6.13920000e-07  1.67861195e-13 
 6.15920000e-07  5.01808829e-11  6.15920000e-07  1.68410957e-13 
 6.17920000e-07  5.01808829e-11  6.17920000e-07  1.68976360e-13 
 6.19920000e-07  5.01808829e-11  6.19920000e-07  1.69557441e-13 
 6.21920000e-07  5.01808829e-11  6.21920000e-07  1.70154227e-13 
 6.23920000e-07  5.01808829e-11  6.23920000e-07  1.70766738e-13 
 6.25920000e-07  5.01808829e-11  6.25920000e-07  1.71394981e-13 
 6.27920000e-07  5.01808829e-11  6.27920000e-07  1.72038954e-13 
 6.29920000e-07  5.01808829e-11  6.29920000e-07  1.72698646e-13 
 6.31920000e-07  5.01808829e-11  6.31920000e-07  1.73374034e-13 
 6.33920000e-07  5.01808829e-11  6.33920000e-07  1.74065088e-13 
