 2.25920000e-07  1.29711434e-20  2.25920000e-07  1.50288311e-01  2.25920000e-07  9.87628145e-04 
 2.27920000e-07  8.64742894e-21  2.27920000e-07  1.37854005e-01  2.27920000e-07  9.89426575e-04 
 2.29920000e-07  5.76495263e-21  2.29920000e-07  1.25398061e-01  2.29920000e-07  9.91068558e-04 
 2.31920000e-07  3.84330175e-21  2.31920000e-07  1.12922448e-01  2.31920000e-07  9.92553837e-04 
 2.33920000e-07  2.56220117e-21  2.33920000e-07  1.00429140e-01  2.33920000e-07  9.93882179e-04 
 2.35920000e-07  1.70813411e-21  2.35920000e-07  8.79201111e-02  2.35920000e-07  9.95053377e-04 
 2.37920000e-07  1.13875607e-21  2.37920000e-07  7.53973399e-02  2.37920000e-07  9.96067246e-04 
 2.39920000e-07  7.59170717e-22  2.39920000e-07  6.28628061e-02  2.39920000e-07  9.96923628e-04 
 2.41920000e-07  5.06113811e-22  2.41920000e-07  5.03184915e-02  2.41920000e-07  9.97622391e-04 
 2.43920000e-07  3.37409207e-22  2.43920000e-07  3.77663795e-02  2.43920000e-07  9.98163425e-04 
 2.45920000e-07  2.24939472e-22  2.45920000e-07  2.52084545e-02  2.45920000e-07  9.98546647e-04 
 2.47920000e-07  1.49959648e-22  2.47920000e-07  1.26467020e-02  2.47920000e-07  9.98771999e-04 
 2.49920000e-07  9.99730985e-23  2.49920000e-07  8.31079849e-05  2.49920000e-07  9.98839446e-04 
 2.51920000e-07  6.66487323e-23  2.51920000e-07 -1.24803412e-02  2.51920000e-07  9.98748981e-04 
 2.53920000e-07  4.44324882e-23  2.53920000e-07 -2.50416595e-02  2.53920000e-07  9.98500619e-04 
 2.55920000e-07  2.96216588e-23  2.55920000e-07 -3.75988609e-02  2.55920000e-07  9.98094401e-04 
 2.57920000e-07  1.97477725e-23  2.57920000e-07 -5.01499602e-02  2.57920000e-07  9.97530395e-04 
 2.59920000e-07  1.31651817e-23  2.59920000e-07 -6.26929733e-02  2.59920000e-07  9.96808690e-04 
 2.61920000e-07  8.77678779e-24  2.61920000e-07 -7.52259173e-02  2.61920000e-07  9.95929403e-04 
 2.63920000e-07  5.85119186e-24  2.63920000e-07 -8.77468109e-02  2.63920000e-07  9.94892676e-04 
 2.65920000e-07  3.90079458e-24  2.65920000e-07 -1.00253675e-01  2.65920000e-07  9.93698674e-04 
 2.67920000e-07  2.60052972e-24  2.67920000e-07 -1.12744532e-01  2.67920000e-07  9.92347587e-04 
 2.69920000e-07  1.73368648e-24  2.69920000e-07 -1.25217407e-01  2.69920000e-07  9.90839631e-04 
